probe_id	symbol	GSM2805414_Ad-LacZ.CEL
1553137_s_at	KLF11	4.45429613657919
1553138_a_at	ANKLE1	2.95702656720714
1553139_s_at	PLXNA3	5.1596019472039
1553140_at	PELO	2.3900334125817
1553141_at	LACC1	4.39079260185657
1553142_at	LACC1	3.26732057569154
1553145_at	TAPT1-AS1	3.18867242522585
1553146_at	C3orf30	2.73454767877389
1553147_at	RANBP3L	2.4561018218042
1553148_a_at	SNX13	5.97136485736855
1553150_at	KDM1B	2.66287249773403
1553151_at	ATP6V0D2	3.18867242522585
1553153_at	ATP6V0D2	4.45429613657919
1553155_x_at	ATP6V0D2	3.97131775791213
1553156_at	LHX4	4.57548750294698
1553157_at	LHX4	4.04538510778212
1553158_at	CEP19	5.23812423899609
1553159_at	DNAH11	5.1596019472039
1553162_x_at	PROSER3	5.80069876480059
1553163_at	ADPRHL1	5.63639924212702
1553165_at	SYNRG	3.66338070308954
1553166_at	CDH24	4.98860652264438
1553167_a_at	SEPSECS	5.69327027861458
1553168_at	GRIK5	5.1596019472039
1553169_at	LRRN4	4.57548750294698
1553171_x_at	LRRN4	3.50518532530405
1553172_at	ZNF777	7.04157404463975
1553174_at	JPH2	5.41759135608184
1553175_s_at	PDE5A	3.42576793345345
1553176_at	SH2D1B	3.34641404535109
1553177_at	SH2D1B	3.58446016061881
1553178_a_at	SSTR3	7.26436967144877
1553179_at	ADAMTS19	3.74173351593308
1553180_at	ADAMTS19	2.3900334125817
1553181_at	DDX31	4.689072800347
1553183_at	UMODL1	2.3900334125817
1553185_at	RASEF	7.27372314171662
1553186_x_at	RASEF	6.53515448189316
1553188_s_at	PARD3B	3.42576793345345
1553190_s_at	PARD3B	5.27584495978125
1553191_at	DST	2.66287249773403
1553192_at	ZNF441	2.88170408475174
1553193_at	ZNF441	3.18867242522585
1553194_at	NEGR1	6.64013252566576
1553196_a_at	FCRL3	3.26732057569154
1553197_at	DCAF4L2	2.88170408475174
1553199_at	DCAF4L2	2.2622545976128
1553202_at	STOX1	3.18867242522585
1553204_at	C20orf166-AS1	5.5154549349024
1553205_at	C20orf166-AS1	6.48771509787103
1553207_at	ARL10	4.57548750294698
1553209_at	RNFT2	4.3253588596564
1553211_at	ANKFN1	2.59254649341595
1553212_at	KRT78	4.25802935653126
1553213_a_at	KRT78	3.81930779870933
1553214_a_at	CCDC7	2.20053923674618
1553215_s_at	CCDC7	3.74173351593308
1553216_at	ZNF41	5.07659632050245
1553217_s_at	ZNF41	3.26732057569154
1553218_a_at	ZNF512	7.04157404463975
1553219_a_at	AMMECR1	5.07659632050245
1553220_at	FAM117B	4.3253588596564
1553221_at	ZNF583	4.689072800347
1553222_at	OXER1	7.20693842974707
1553224_at	LUZP1	3.42576793345345
1553225_s_at	ZNF75D	3.81930779870933
1553226_at	LINC00052	3.11064025994831
1553227_s_at	BRWD1	4.3253588596564
1553228_at	CCDC89	2.66287249773403
1553229_at	ZNF572	4.04538510778212
1553232_at	RMDN2	2.73454767877389
1553234_at	ADAMTS18	6.48771509787103
1553235_at	PCDHAC1	5.07659632050245
1553237_x_at	PCDHAC1	4.689072800347
1553238_a_at	HIPK4	5.45095545100829
1553239_at	FAM124A	5.48356555846598
1553241_at	NKAIN3	3.50518532530405
1553243_at	ITIH5	2.32541726541788
1553244_at	FANCB	2.32541726541788
1553246_a_at	POMK	4.94257148167468
1553247_a_at	ZNF709	2.59254649341595
1553248_at	CCDC57	4.51585802206809
1553249_at	SMC1B	2.73454767877389
1553252_a_at	BRWD3	5.23812423899609
1553253_at	ASB16	6.48771509787103
1553254_at	MAGEE2	2.95702656720714
1553255_at	ERVV-1	4.689072800347
1553257_at	GAL3ST3	5.9006791386137
1553258_at	FLJ30679	3.97131775791213
1553260_s_at	ALS2CR11	2.4561018218042
1553261_x_at	ALS2CR11	2.1402587154349
1553262_a_at	UTS2R	7.71933561703727
1553263_at	USH1G	6.62559529412833
1553264_a_at	SYN1	5.5154549349024
1553265_at	SLC23A3	3.26732057569154
1553266_at	CNOT6L	2.1402587154349
1553267_a_at	CNOT6L	4.94257148167468
1553268_at	RHBDL3	4.79542979977343
1553269_at	ZNF718	5.31260674907596
1553271_at	DIP2B	2.32541726541788
1553272_at	SLC36A1	4.84605736296546
1553274_a_at	SNRNP48	6.75143999486093
1553276_at	ZNF560	2.2622545976128
1553277_at	RTTN	2.3900334125817
1553279_at	BTNL9	6.45519943668336
1553280_at	PUS10	5.99417754353048
1553281_at	PLCXD2	4.11794509479741
1553282_at	C21orf128	3.18867242522585
1553284_s_at	LMLN	5.07659632050245
1553285_s_at	RAD9B	2.80751536351294
1553286_at	ZNF555	6.08198353346665
1553288_a_at	NYAP1	4.51585802206809
1553292_s_at	SGK494	2.80751536351294
1553293_at	MRGPRX3	2.32541726541788
1553295_at	ABCA13	2.2622545976128
1553296_at	GPR128	3.11064025994831
1553297_a_at	CSF3R	5.41759135608184
1553298_at	C17orf77	2.2622545976128
1553299_at	DUSP5P1	3.03337894032123
1553300_a_at	DGKH	5.03325790723623
1553301_a_at	TMEM182	2.59254649341595
1553303_at	C16orf46	5.34845643159295
1553304_at	LSM14B	4.18886321578016
1553306_at	CASP8	3.66338070308954
1553310_at	PLB1	2.66287249773403
1553311_at	C20orf197	2.1402587154349
1553313_s_at	SLC5A3	3.74173351593308
1553314_a_at	KIF19	3.81930779870933
1553315_at	SLFNL1	2.20053923674618
1553316_at	GPR82	3.50518532530405
1553317_s_at	GPR82	2.08139527620818
1553318_at	RIBC1	3.58446016061881
1553319_at	OXGR1	3.89589989630613
1553320_s_at	CDC14C	2.20053923674618
1553321_a_at	SULT1C4	6.53515448189316
1553322_s_at	TEAD1	4.04538510778212
1553323_a_at	CATSPER2	3.66338070308954
1553323_a_at	CATSPER2P1	3.66338070308954
1553323_a_at	LOC101930343	3.66338070308954
1553325_at	POU5F2	3.66338070308954
1553326_at	RXFP2	3.11064025994831
1553327_a_at	BEND7	3.50518532530405
1553328_a_at	SLC18A2	3.34641404535109
1553329_at	SSMEM1	2.95702656720714
1553330_at	SSMEM1	3.58446016061881
1553333_at	MAB21L3	2.4561018218042
1553335_x_at	LOC285696	2.59254649341595
1553336_a_at	MIER3	4.689072800347
1553338_at	SDE2	6.92768586455395
1553340_s_at	SLC35G3	6.03874844664715
1553340_s_at	SLC35G4P	6.03874844664715
1553340_s_at	SLC35G5	6.03874844664715
1553341_at	UROC1	3.97131775791213
1553344_at	PCDH15	2.20053923674618
1553346_a_at	TNRC6A	5.74798423066086
1553347_s_at	KCNA6	3.34641404535109
1553348_a_at	NFX1	4.84605736296546
1553349_at	ARID2	2.80751536351294
1553350_at	AMER3	3.66338070308954
1553351_at	OTUD7A	3.42576793345345
1553352_x_at	ERVW-1	4.57548750294698
1553357_at	LINC00889	2.3900334125817
1553359_at	FBXL18	7.51366624025001
1553361_x_at	FBXL18	7.31054214990731
1553362_at	DNAH6	2.02392678206714
1553363_at	C6orf195	2.95702656720714
1553364_at	PNPLA1	3.03337894032123
1553365_at	DEPDC4	2.88170408475174
1553366_s_at	ANKRD23	5.34845643159295
1553366_s_at	ANKRD39	5.34845643159295
1553367_a_at	COX6B2	4.74312457005934
1553369_at	FAM129C	3.97131775791213
1553371_at	EPHA10	3.18867242522585
1553373_at	WDR64	2.66287249773403
1553374_at	PRO2949	2.20053923674618
1553375_at	BTBD9	4.04538510778212
1553376_a_at	AXDND1	2.3900334125817
1553378_a_at	HEATR9	3.42576793345345
1553380_at	PARP15	2.95702656720714
1553383_at	ARHGAP42	2.59254649341595
1553385_at	LINC01101	5.11868952610534
1553386_at	MFSD2A	4.63321174135031
1553387_at	ATM	3.26732057569154
1553388_at	FAM26D	2.73454767877389
1553389_at	NPHP3	3.66338070308954
1553390_at	ATG9B	3.58446016061881
1553391_at	CXorf58	2.88170408475174
1553392_at	EFCAB3	2.88170408475174
1553392_at	LOC102724660	2.88170408475174
1553394_a_at	TFAP2B	2.52361271094291
1553395_a_at	CD200R1	5.1596019472039
1553396_a_at	CCDC13	5.19939444352561
1553397_at	CCDC13	7.00834153193759
1553399_a_at	CRHR1-IT1	5.54665470893319
1553399_a_at	MGC57346	5.54665470893319
1553400_a_at	CRHR1-IT1	3.89589989630613
1553400_a_at	MGC57346	3.89589989630613
1553401_at	MRGPRX1	2.95702656720714
1553402_a_at	HFE	3.50518532530405
1553403_at	RLN3	4.11794509479741
1553405_a_at	CSMD1	2.80751536351294
1553407_at	MACF1	2.95702656720714
1553409_at	ADAMTS20	2.66287249773403
1553410_a_at	ABCC12	2.95702656720714
1553411_s_at	SALL3	2.52361271094291
1553412_at	AGBL4	3.50518532530405
1553413_at	FLJ13744	4.3253588596564
1553415_at	SLC17A8	1.91306898530677
1553417_at	C11orf44	2.80751536351294
1553418_a_at	CNTNAP5	3.34641404535109
1553420_at	SATB2-AS1	3.81930779870933
1553422_s_at	RBFOX1	4.39079260185657
1553423_a_at	SLFN13	2.66287249773403
1553424_at	C12orf40	2.73454767877389
1553425_at	WDR65	3.18867242522585
1553426_at	C5orf64	2.66287249773403
1553427_at	ADAMTS15	4.89507984215023
1553428_at	LY86-AS1	2.66287249773403
1553429_at	FLJ31713	3.66338070308954
1553430_a_at	EDARADD	3.89589989630613
1553432_s_at	LOC101060424	3.81930779870933
1553432_s_at	LOC653786	3.81930779870933
1553432_s_at	OTOA	3.81930779870933
1553433_at	CCDC171	2.32541726541788
1553434_at	CYP4Z2P	2.59254649341595
1553435_at	C18orf15	4.25802935653126
1553436_at	MUC19	2.80751536351294
1553437_at	KLHDC7A	3.97131775791213
1553438_at	C11orf72	6.29906563020297
1553440_at	AQP4-AS1	2.59254649341595
1553441_at	CNTNAP4	2.2622545976128
1553442_a_at	CNTNAP4	2.73454767877389
1553443_at	FER1L6-AS1	4.04538510778212
1553444_a_at	C1orf127	5.82635089651153
1553446_at	LOC100996634	2.66287249773403
1553447_at	AGBL1	3.66338070308954
1553448_at	FLJ34503	3.03337894032123
1553449_at	LINC00304	4.04538510778212
1553450_s_at	LINC00304	2.88170408475174
1553451_at	CCDC79	3.89589989630613
1553452_at	MYO1H	3.03337894032123
1553453_at	ASB14	4.04538510778212
1553454_at	RPTN	2.73454767877389
1553457_at	LINC00269	5.11868952610534
1553458_at	VSTM4	3.81930779870933
1553459_at	CCDC150	4.04538510778212
1553460_at	C2orf61	4.98860652264438
1553461_at	FAM9B	3.11064025994831
1553464_at	FLJ40288	6.14449975333244
1553465_a_at	CES5A	3.66338070308954
1553466_at	CHDC2	4.51585802206809
1553467_at	DCAF8L2	3.42576793345345
1553467_at	FLJ32742	3.42576793345345
1553467_at	LOC101928481	3.42576793345345
1553468_at	HYDIN2	2.59254649341595
1553470_at	DNAH17	2.73454767877389
1553471_at	SLC35G3	2.66287249773403
1553472_at	FLJ32955	2.95702656720714
1553474_at	LOC100288966	2.20053923674618
1553478_at	KIRREL3-AS3	3.18867242522585
1553479_at	TMEM145	3.42576793345345
1553482_at	C15orf32	3.11064025994831
1553483_at	TSGA10IP	5.66511497250041
1553484_at	LINC00477	2.73454767877389
1553485_at	CCDC140	3.50518532530405
1553486_a_at	C17orf78	2.73454767877389
1553488_at	TEKT5	3.42576793345345
1553489_a_at	TEKT5	4.74312457005934
1553491_at	KSR2	4.74312457005934
1553492_a_at	PAX1	3.66338070308954
1553493_a_at	TDH	4.63321174135031
1553494_at	TDH	2.3900334125817
1553497_at	LINC00615	2.4561018218042
1553499_s_at	SERPINA9	6.20441910211997
1553500_at	FBXL21	2.88170408475174
1553502_a_at	AKAP2	2.52361271094291
1553502_a_at	PALM2	2.52361271094291
1553502_a_at	PALM2-AKAP2	2.52361271094291
1553504_at	MRGPRX4	3.66338070308954
1553505_at	A2ML1	3.81930779870933
1553506_at	CPO	3.50518532530405
1553507_a_at	GPR6	5.85155487228707
1553508_at	MDS2	3.18867242522585
1553510_s_at	RQCD1	7.31960193134482
1553511_at	GJD3	4.57548750294698
1553512_at	HOXC12	3.26732057569154
1553513_at	VNN3	2.88170408475174
1553514_a_at	VNN3	2.73454767877389
1553515_at	MYEOV2	2.88170408475174
1553517_at	FERD3L	4.98860652264438
1553518_at	DEFT1P	3.03337894032123
1553518_at	DEFT1P2	3.03337894032123
1553519_at	LINC00314	2.4561018218042
1553521_at	DEFB104A	2.88170408475174
1553521_at	DEFB104B	2.88170408475174
1553523_at	NLRP14	4.45429613657919
1553524_at	DGKB	2.80751536351294
1553525_at	NLRP13	5.1596019472039
1553526_at	NLRP8	4.63321174135031
1553527_at	NLRP9	4.51585802206809
1553528_a_at	TAF5	4.79542979977343
1553529_at	TAS1R2	3.42576793345345
1553530_a_at	ITGB1	11.9056661252429
1553531_at	PCSK6	3.50518532530405
1553532_a_at	ZNF341	4.98860652264438
1553533_at	JPH1	3.50518532530405
1553534_at	NLRP10	3.50518532530405
1553535_a_at	RANGAP1	7.92921240783718
1553536_at	MBNL2	5.66511497250041
1553537_at	KRT73	3.18867242522585
1553538_s_at	COX1	13.8686048059663
1553539_at	KRT74	5.57719405048152
1553540_a_at	SLC29A2	5.23812423899609
1553541_at	LMX1A	3.74173351593308
1553542_at	CCDC125	3.74173351593308
1553544_at	GPR101	4.18886321578016
1553545_at	ILDR1	4.689072800347
1553549_at	VN1R2	3.97131775791213
1553550_at	VN1R5	2.88170408475174
1553551_s_at	ND2	11.8084583501026
1553552_at	TAAR8	4.63321174135031
1553553_at	TAS2R39	4.39079260185657
1553555_at	TAS2R38	3.58446016061881
1553556_at	TAS2R40	2.73454767877389
1553558_at	TAS2R41	3.50518532530405
1553559_at	TMEM171	4.25802935653126
1553560_at	VN1R4	4.3253588596564
1553561_at	TAS2R50	2.80751536351294
1553562_at	CD8B	4.04538510778212
1553562_at	LOC100996919	4.04538510778212
1553564_at	MACROD2	3.11064025994831
1553565_s_at	DDAH1	6.38788339834241
1553566_at	PIANP	4.89507984215023
1553567_s_at	ATP6	12.7282909116842
1553568_a_at	HIST1H1T	4.63321174135031
1553569_at	COX2	13.141587055259
1553570_x_at	COX2	13.3445375707327
1553572_a_at	CYGB	6.48771509787103
1553573_s_at	EFNA2	3.03337894032123
1553574_at	IFNE	3.18867242522585
1553575_at	ND6	8.27957449848963
1553579_a_at	SPAG11A	2.52361271094291
1553579_a_at	SPAG11B	2.52361271094291
1553581_s_at	SREK1IP1	9.07612675433669
1553582_a_at	SPAG11A	2.73454767877389
1553582_a_at	SPAG11B	2.73454767877389
1553583_a_at	THRSP	3.50518532530405
1553584_at	CXorf36	7.28301636075465
1553585_a_at	MAGEA10-MAGEA5	3.66338070308954
1553585_a_at	MAGEA5	3.66338070308954
1553586_at	FBXL19-AS1	4.25802935653126
1553587_a_at	POLE4	7.63475463389286
1553588_at	ND3	13.0233631767898
1553588_at	SH3KBP1	13.0233631767898
1553589_a_at	PDZK1IP1	3.89589989630613
1553590_at	FAM27E2	4.79542979977343
1553590_at	FAM27E3	4.79542979977343
1553591_at	BCRP3	2.88170408475174
1553592_x_at	BCRP3	3.81930779870933
1553593_a_at	TAL2	4.45429613657919
1553594_a_at	INSL3	5.57719405048152
1553599_a_at	SYCP3	2.20053923674618
1553600_at	TMIE	5.19939444352561
1553601_a_at	TMIE	4.689072800347
1553602_at	MUCL1	5.45095545100829
1553603_s_at	ATL2	5.07659632050245
1553604_at	ABCA13	2.20053923674618
1553605_a_at	ABCA13	2.20053923674618
1553607_at	BACH1	2.08139527620818
1553607_at	GRIK1-AS2	2.08139527620818
1553607_at	LINC00189	2.08139527620818
1553608_a_at	LINC00189	2.73454767877389
1553611_s_at	KLHL35	4.51585802206809
1553612_at	ZNF354B	5.31260674907596
1553613_s_at	FOXC1	9.7427173891926
1553614_a_at	FLJ25694	3.03337894032123
1553614_a_at	LOC101929344	3.03337894032123
1553618_at	TRIM43	3.58446016061881
1553618_at	TRIM43B	3.58446016061881
1553619_a_at	TRIM43	4.25802935653126
1553619_a_at	TRIM43B	4.25802935653126
1553620_at	TRIM42	2.73454767877389
1553622_a_at	FSIP1	3.34641404535109
1553623_at	MGC15705	3.74173351593308
1553625_at	FAM98B	2.20053923674618
1553626_a_at	EFCAB13	2.73454767877389
1553627_s_at	EFCAB13	3.18867242522585
1553629_a_at	FAM71B	5.31260674907596
1553630_at	C10orf107	2.80751536351294
1553633_s_at	LOC101929373	3.18867242522585
1553633_s_at	SLC9B1	3.18867242522585
1553634_a_at	WEE2-AS1	4.11794509479741
1553635_s_at	TCTEX1D1	5.23812423899609
1553636_at	TMCO5A	2.32541726541788
1553637_s_at	TMCO5A	4.39079260185657
1553639_a_at	PPARGC1B	4.04538510778212
1553640_at	XKR6	4.63321174135031
1553641_a_at	TSGA13	3.74173351593308
1553642_at	C9orf163	6.20441910211997
1553644_at	SYNE3	4.94257148167468
1553645_at	CCDC141	2.02392678206714
1553646_at	HDX	7.59799462794957
1553647_at	CDYL2	6.68288545530928
1553651_at	C18orf54	3.50518532530405
1553652_a_at	C18orf54	2.95702656720714
1553654_at	SYT14	2.3900334125817
1553655_at	CDC20B	3.18867242522585
1553656_at	TECTB	5.63639924212702
1553657_at	VWA3A	5.92462792363701
1553658_at	LINC00896	4.18886321578016
1553660_at	HUS1B	3.58446016061881
1553661_a_at	HUS1B	2.66287249773403
1553663_a_at	NPB	6.79106164332134
1553666_at	CCDC34	2.4561018218042
1553668_at	LRCH3	4.89507984215023
1553670_at	INTS4	3.34641404535109
1553672_at	ENAH	6.12396054995225
1553673_at	STK35	3.58446016061881
1553674_at	LRRIQ3	2.88170408475174
1553675_at	KLC4	3.74173351593308
1553677_a_at	TIPRL	7.2263373159463
1553678_a_at	ITGB1	11.8836903912567
1553679_s_at	VKORC1L1	5.60710032628528
1553681_a_at	PRF1	5.34845643159295
1553682_at	FBXL14	4.11794509479741
1553683_s_at	FBXL14	3.42576793345345
1553684_at	PPIL6	4.04538510778212
1553685_s_at	SP1	5.11868952610534
1553686_at	C18orf25	4.25802935653126
1553688_at	METTL6	4.98860652264438
1553689_s_at	METTL6	7.11626314804662
1553690_at	SGOL1	4.04538510778212
1553691_at	B3GALNT2	5.19939444352561
1553693_s_at	CBR4	3.58446016061881
1553694_a_at	PIK3C2A	8.99645153552422
1553695_a_at	NLRX1	6.59607385984916
1553696_s_at	ZNF569	5.48356555846598
1553697_at	CCSAP	2.88170408475174
1553698_a_at	CCSAP	3.11064025994831
1553701_a_at	DUSP18	6.77797496176119
1553702_at	ZNF697	4.18886321578016
1553703_at	ZNF791	7.89930995874011
1553704_x_at	ZNF791	7.23593981176588
1553705_a_at	CHRM3	3.58446016061881
1553706_at	HTRA4	4.11794509479741
1553708_at	LINC00525	2.66287249773403
1553709_a_at	PRPF38A	7.49778980233282
1553710_at	FAM218A	2.80751536351294
1553711_a_at	FAM218A	3.97131775791213
1553713_a_at	RHEBL1	6.18472121074123
1553715_s_at	FAM195A	7.20693842974707
1553717_at	KCTD7	5.34845643159295
1553717_at	RABGEF1	5.34845643159295
1553718_at	ZNF548	7.20693842974707
1553719_s_at	ZNF548	4.84605736296546
1553720_a_at	AMER2	3.97131775791213
1553721_at	RNF152	3.03337894032123
1553722_s_at	RNF152	4.11794509479741
1553723_at	GPR97	3.50518532530405
1553725_s_at	ZNF644	6.50370217880739
1553726_s_at	TBC1D32	2.80751536351294
1553727_at	B4GALNT3	5.34845643159295
1553728_at	LRRC43	8.93882160957014
1553729_s_at	LRRC43	3.03337894032123
1553730_x_at	LRRC43	7.52936986266016
1553732_s_at	CEP89	6.65452473375195
1553734_at	AK7	3.26732057569154
1553736_at	ZFC3H1	2.32541726541788
1553739_at	IRAK2	2.4561018218042
1553740_a_at	IRAK2	3.58446016061881
1553741_at	LINC00337	2.3900334125817
1553743_at	METTL21A	4.3253588596564
1553746_a_at	OTOGL	3.03337894032123
1553747_at	MGC16025	2.4561018218042
1553749_at	FAM76B	5.66511497250041
1553750_a_at	FAM76B	3.89589989630613
1553752_at	SPATA25	3.74173351593308
1553755_at	NXNL1	6.84225262754527
1553756_at	GLIS3-AS1	4.84605736296546
1553757_at	IQCG	3.97131775791213
1553759_at	MCM9	2.2622545976128
1553761_at	PRR14L	3.89589989630613
1553764_a_at	AJUBA	9.10261149304697
1553765_a_at	KLHL32	2.20053923674618
1553768_a_at	DCBLD1	9.45274002820714
1553769_at	SLAMF9	4.98860652264438
1553770_a_at	SLAMF9	4.11794509479741
1553772_at	GK5	2.52361271094291
1553775_at	FLJ31715	5.41759135608184
1553776_at	UBE2U	2.08139527620818
1553778_at	WBSCR27	6.65452473375195
1553780_at	LINC00638	6.33525149332167
1553781_at	ZC3HAV1L	3.11064025994831
1553785_at	RASGEF1B	4.04538510778212
1553787_at	C11orf45	3.81930779870933
1553789_a_at	C21orf58	4.39079260185657
1553792_at	KIAA1109	2.32541726541788
1553793_a_at	KIAA1109	2.73454767877389
1553794_at	STOML3	3.89589989630613
1553796_at	LINC01105	3.66338070308954
1553797_a_at	LINC01105	2.52361271094291
1553798_a_at	FBXL13	6.59607385984916
1553799_at	FAM227B	2.88170408475174
1553801_a_at	DTD2	3.74173351593308
1553802_a_at	SOX3	4.689072800347
1553803_at	SPATA32	7.03058137831619
1553804_a_at	SPATA32	2.80751536351294
1553805_at	C3orf49	4.39079260185657
1553808_a_at	NKX2-3	2.66287249773403
1553809_a_at	TMEM252	3.34641404535109
1553810_a_at	KIAA1524	2.2622545976128
1553811_at	FAM222A-AS1	3.18867242522585
1553812_at	TLE6	4.39079260185657
1553813_s_at	TLE6	4.74312457005934
1553815_a_at	TCEANC	4.3253588596564
1553817_at	LOC102725315	3.66338070308954
1553817_at	LOC727983	3.66338070308954
1553817_at	POM121L10P	3.66338070308954
1553817_at	POM121L1P	3.66338070308954
1553817_at	POM121L4P	3.66338070308954
1553817_at	POM121L8P	3.66338070308954
1553817_at	POM121L9P	3.66338070308954
1553818_x_at	LOC102725315	3.50518532530405
1553818_x_at	LOC727983	3.50518532530405
1553818_x_at	POM121L10P	3.50518532530405
1553818_x_at	POM121L1P	3.50518532530405
1553818_x_at	POM121L4P	3.50518532530405
1553818_x_at	POM121L8P	3.50518532530405
1553818_x_at	POM121L9P	3.50518532530405
1553821_at	HECTD4	3.81930779870933
1553822_at	RTP1	2.66287249773403
1553823_a_at	RTP1	2.73454767877389
1553826_a_at	PRR35	6.37055190175868
1553828_at	NXPE1	4.39079260185657
1553829_at	CYP1B1-AS1	2.3900334125817
1553830_s_at	MAGEA2	2.59254649341595
1553830_s_at	MAGEA2B	2.59254649341595
1553831_at	APOBEC3D	4.94257148167468
1553832_at	LINC00315	5.60710032628528
1553834_at	COL6A5	2.32541726541788
1553835_a_at	COL6A5	2.4561018218042
1553837_at	PGAM5	5.03325790723623
1553838_at	C4orf45	3.42576793345345
1553839_at	CCDC149	6.03874844664715
1553840_a_at	CCDC149	5.11868952610534
1553842_at	BEND2	2.59254649341595
1553843_at	C10orf67	5.66511497250041
1553844_a_at	C10orf67	4.98860652264438
1553845_x_at	C10orf67	6.33525149332167
1553846_at	SPERT	5.38343770688919
1553847_a_at	SPERT	3.42576793345345
1553849_at	CCDC26	2.2622545976128
1553850_at	C21orf88	2.59254649341595
1553851_at	SPIC	2.66287249773403
1553852_at	VPS13B	3.74173351593308
1553856_s_at	P2RY10	4.39079260185657
1553857_at	IGSF22	4.98860652264438
1553858_at	ZBTB3	6.33525149332167
1553859_at	TPH1	2.73454767877389
1553860_at	DCST1	4.3253588596564
1553861_at	TCP11L2	2.73454767877389
1553863_at	WDFY4	3.58446016061881
1553864_at	GPR26	2.3900334125817
1553865_a_at	GPR26	4.74312457005934
1553868_a_at	KIAA0825	2.08139527620818
1553869_at	SESN3	3.11064025994831
1553871_at	CSNK1G2-AS1	5.69327027861458
1553872_at	NATD1	5.31260674907596
1553873_at	KLHL34	2.20053923674618
1553874_a_at	ZSCAN10	4.25802935653126
1553875_s_at	ZSCAN10	5.63639924212702
1553876_at	SAMD3	4.04538510778212
1553878_at	GOT1L1	2.80751536351294
1553879_a_at	GOT1L1	3.03337894032123
1553880_at	C10orf91	3.18867242522585
1553881_at	MGC16142	4.63321174135031
1553882_at	LINC00504	2.80751536351294
1553882_at	MGC4836	2.80751536351294
1553883_at	ZNF99	2.32541726541788
1553885_x_at	ZNF99	2.32541726541788
1553886_at	CCDC108	2.59254649341595
1553887_at	SIGLECL1	2.52361271094291
1553888_at	LDHAL6A	3.89589989630613
1553889_at	MRGPRX2	3.34641404535109
1553890_s_at	NTN5	4.3253588596564
1553891_at	KLF17	4.18886321578016
1553893_at	CCDC105	5.19939444352561
1553894_at	CCDC122	2.32541726541788
1553895_at	C11orf42	4.39079260185657
1553898_a_at	DKFZp434L192	2.88170408475174
1553900_s_at	POM121L1P	5.23812423899609
1553900_s_at	POM121L8P	5.23812423899609
1553900_s_at	POM121L9P	5.23812423899609
1553901_x_at	ZNF486	3.26732057569154
1553905_at	CXorf22	2.80751536351294
1553906_s_at	FGD2	8.59895405387668
1553907_a_at	EXD1	2.4561018218042
